input_smiles,smiles,tanimoto,MW,LogP,TPSA,HBD,HBA,QED
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCC2NC21,0.6562,372.7720000000001,1.3241999999999996,110.46,1,7,0.7912958791389347
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2C3=NCON=C3C(=O)N2c2ccc(Cl)cn2)CC1,0.6562,392.80300000000005,0.5764,99.93,0,8,0.7293695235183547
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(C2=CC=C=[PH]=C2F)c2cc(Cl)ccc21,0.6562,405.84100000000007,3.492700000000003,35.91,0,3,0.6791131230042539
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CN)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)cnc21,0.6562,389.8620000000001,2.2962000000000007,74.82,1,5,0.7690793514056283
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(C2=C=NCC=C2F)c2cc(Cl)ccc21,0.6562,388.8740000000001,3.2806000000000024,48.269999999999996,0,4,0.7504401373887764
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CC=S=NCCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.6562,403.91000000000014,4.141500000000003,45.03,0,3,0.5462108904612498
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CN1Cc2c(C(O)=COCO)ncn2-c2ccc(F)cc2C1=O,0.6557,319.2920000000001,1.4198000000000002,87.82,2,5,0.6597461103628515
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,N=C1c2nccnc2C(OC(=O)N2CCCCC2)N1c1ccc(Cl)cn1,0.6557,372.816,2.991670000000002,95.3,1,6,0.8701662603566148
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(P)N2c2ccc(Cl)cn2)CC1,0.6557,406.81400000000014,2.3015,74.69,0,7,0.7082270599473763
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(Br)N2c2ccc(Cl)cn2)CC1,0.6557,453.7280000000001,2.821300000000001,74.69,0,7,0.5111409765704059
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1c2ccc(Cl)cc2C(c2ccccc2F)=NCS1=O,0.6557,407.9420000000001,4.0995000000000035,35.91,0,3,0.7222941491674433
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1c2ccc(Cl)cc2C(c2ccccc2F)=NC[PH]1=O,0.6557,407.8570000000001,4.910500000000005,35.91,0,3,0.6381278926070751
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(C)CCN1C(=O)CN=C(c2ccccc2F)c2cc(S)ccc21,0.6557,371.4810000000001,3.2501000000000015,35.91,1,4,0.819309011175982
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOCc1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.6552,289.31,2.1334999999999997,47.36,0,3,0.8694072017897038
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOOc1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.6552,291.282,1.9273,56.59,0,4,0.6402410296998107
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,CC1=C(F)C(C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc32)=CC1,0.6552,388.81700000000006,5.412400000000003,15.6,0,2,0.4968151853807908
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=[SH]C2,0.6545,344.84200000000004,4.5211200000000025,17.82,1,1,0.5072920983512946
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=PC2,0.6545,342.74100000000004,5.001820000000002,17.82,0,1,0.5688583296204338
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,OC(F)(F)CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6545,366.8200000000001,3.909900000000003,35.83,1,3,0.8365221489117504
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)bc1C(c1ccccc1Cl)=NC2,0.6538,341.01000000000005,3.571620000000002,43.07,0,3,0.6792231841863829
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)pc1C(c1ccccc1Cl)=NC2,0.6538,361.1720000000001,4.813620000000002,43.07,0,3,0.6241439020796624
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(C3=CCCC=C3)c(CC(=O)N(C)C)n2c1,0.6538,295.38599999999997,3.006820000000001,37.61,0,2,0.8726841732100008
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC1=CC=C(c2nc3ccc(C)cn3c2CC(=O)N(C)C)[SH]=C1,0.6538,327.45300000000003,2.841920000000001,37.61000000000001,1,2,0.6952144020389951
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(C3=C=CCC3)c(CC(=O)N(C)C)n2c1,0.6538,281.3589999999999,2.6057200000000007,37.61,0,2,0.8110363610788808
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(C3=CC(C)C=C3)c(CC(=O)N(C)C)n2c1,0.6538,295.386,2.8627200000000013,37.61,0,2,0.8729500219397116
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC1=CC=C(c2nc3ccc(C)cn3c2CC(=O)N(C)C)C=[SH]1,0.6538,327.45300000000003,2.8419200000000013,37.61000000000001,1,2,0.6952144020389951
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(C3=CCC=CC3)c(CC(=O)N(C)C)n2c1,0.6538,295.38599999999997,3.006820000000001,37.61,0,2,0.816361451127844
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC1=S=C=C(c2nc3ccc(C)cn3c2CC(=O)N(C)C)C=C1,0.6538,325.437,2.5532200000000005,37.61000000000001,0,2,0.813513810138663
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,Clc1ccc2c(c1)C(c1ccccc1)=NCc1npcn1-2,0.6531,311.712,4.456800000000003,30.18,0,2,0.652451401482135
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc(-c2nc3ccc(C)pn3c2CC(=O)N(C)C)cc1,0.6531,325.35200000000003,3.828940000000002,37.61000000000001,0,2,0.7338229175505303
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CNBC(=O)Cc1c(-c2ccc(C)cc2)nc2ccc(C)cn12,0.6531,305.19000000000005,2.25814,46.400000000000006,1,3,0.7355581555033888
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CN(C)C(=O)Cc1c(-c2ccccc2)nc2ccc(P)cn12,0.6531,311.32500000000005,2.1324000000000005,37.61,0,2,0.6950568870443622
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CN(C)C(=O)Cc1c(-c2ccccc2)nc2ccc(S)cn12,0.6531,311.41,2.920700000000001,37.61,1,3,0.7552933717545173
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)OC1,0.6515,404.81400000000014,1.5458999999999994,109.78000000000002,1,8,0.8199555553496147
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1CC#CN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)C1,0.6515,398.8100000000001,1.5751999999999997,100.55000000000001,1,7,0.7830234310375199
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1C=BN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.6515,398.6190000000002,1.0356999999999996,100.55000000000001,1,7,0.7708392634691149
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CCN=CCO,0.6508,373.8150000000001,2.7262000000000017,65.26,1,4,0.8188534084005916
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CC=PN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.6508,417.85200000000003,4.668300000000005,35.91,0,3,0.640304417124125
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)B(O)c1cc(F)ccc1-2,0.65,303.10200000000003,0.3209999999999998,67.59,1,5,0.6391724469445137
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCON(O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.65,306.29699999999997,1.7441,70.83000000000001,1,5,0.8747598215470368
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(O)c1cc(F)ccc1-2,0.65,305.309,1.6243999999999998,67.59,1,5,0.8541269468819986
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(O)N(C)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.65,293.33,2.04248,77.44999999999999,1,5,0.7477163810051936
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)C1CN1,0.65,331.71900000000005,0.6989999999999998,107.22,1,7,0.6511580175747468
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,FC(F)(F)CN1C(=S)CN=C(C2=CC=CC2)c2cc(Cl)ccc21,0.6491,356.8000000000001,4.725100000000003,15.6,0,2,0.712125534274903
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(C1=CC=C[SH]=C1)=NC2,0.6481,328.82800000000003,3.2532200000000016,43.07,1,3,0.6447609311925383
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1cccc2c1CC(=S)N(CC(F)(F)F)c1ccc(Cl)cc1-2,0.6481,359.77500000000003,5.3983000000000025,3.24,0,1,0.4952710447571207
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,ON=C=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.6471,313.744,1.7637,68.42,2,5,0.4787673730253287
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CN=C1CN(O)C(c2ccccc2)=c2cc(C)bcc2=N1,0.6471,277.136,0.84232,48.19,1,3,0.8394512426473207
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Nc1ccccc1C1=NCc2nnc(N)n2-c2ccc(Cl)cc21,0.6471,324.77500000000003,2.4361000000000006,95.10999999999999,2,5,0.6719602471249524
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C#CCC=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.6462,329.36300000000006,2.6441800000000004,74.28999999999999,0,5,0.41780174560035893
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(C2=C=BCC=C2F)c2cc(Cl)ccc21,0.6462,385.67900000000003,3.134500000000002,35.91,0,3,0.7054088582117813
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(C2=C=C=PC=C2F)c2cc(Cl)ccc21,0.6462,403.8250000000001,4.070800000000004,35.91,0,3,0.52995900773567
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(C2=C=S=CC=C2F)c2cc(Cl)ccc21,0.6462,405.9260000000001,3.547400000000003,35.91,0,3,0.6784106300218523
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(C2=C=[PH]=CC=C2F)c2cc(Cl)ccc21,0.6462,405.84100000000007,3.492700000000003,35.91,0,3,0.6791131230042539
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,0.6458,322.151,2.496300000000001,74.58,2,4,0.7923111503218594
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(C3C=C3)c(CC(=O)N(C)C)n2c1,0.6458,255.321,1.9268199999999995,37.61,0,2,0.785874049669865
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCP(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.6452,322.308,2.941580000000001,71.05,0,4,0.6924476602141704
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2C2=C=C=C(Cl)C=N2)CC1,0.6452,386.79900000000015,1.1175,91.22999999999999,0,7,0.7072015750983308
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCCCN(CC)N1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.6452,387.88600000000014,4.700100000000004,35.91,0,3,0.7197865897144506
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,O=C1CN=C(c2ccccc2)c2cc(Cl)cnc2N1,0.6444,271.707,2.5245000000000006,54.35,1,3,0.8664459004786821
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1c2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.6444,306.148,3.3455000000000017,49.66,1,3,0.8781519988074291
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,N#CC(=O)OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1,0.6441,315.676,1.25078,109.07,0,7,0.6055792469535607
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C=NC(=O)OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1,0.6441,317.692,2.0211999999999994,97.63999999999999,0,6,0.785865704460661
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,FC1=CC=[SH]C=C1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.6441,406.857,4.857400000000002,15.6,1,2,0.42863716444801253
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,FC1=C=NCC=C1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.6441,387.78900000000004,4.3019000000000025,27.96,0,3,0.5587124947103833
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccccc1C1=BCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.6429,383.60600000000005,4.880100000000003,3.24,0,1,0.4130101987654037
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)SC1,0.6418,420.8820000000001,2.2625,100.55000000000001,1,8,0.7544405086021849
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1C=PN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.6418,418.78100000000023,2.2777000000000003,100.55000000000001,1,7,0.7629291139561191
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1CBN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.6418,400.63500000000016,1.3840999999999994,100.55000000000001,1,7,0.776858260298981
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1CCPN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)C1,0.6418,420.7970000000002,2.2078000000000007,100.55000000000001,1,7,0.7595147953719312
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(C2=CC=C[SH]=C2)c2cc(Cl)ccc21,0.6415,320.8010000000001,2.1452999999999998,52.900000000000006,2,3,0.6151417840891562
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CN=C1CN(O)C(C2=[SH]C=CC=C2)=c2cc(Cl)ccc2=N1,0.6415,319.817,1.5223,48.19,2,3,0.6089325129734631
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(C3=CC=CCC3)c(CC(=O)N(C)C)n2c1,0.6415,295.38599999999997,3.006820000000001,37.61,0,2,0.8726841732100008
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC=C1C=CC(c2nc3ccc(C)cn3c2CC(=O)N(C)C)=C1,0.6415,307.39700000000005,3.1729200000000013,37.61000000000001,0,2,0.8732223638909139
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC1=CC=C(c2nc3ccc(C)cn3c2CC(=O)N(C)C)CP1,0.6415,327.36800000000005,3.2527200000000014,37.61000000000001,0,2,0.8117097884425775
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC1=CC=C(c2nc3ccc(C)cn3c2CC(=O)N(C)C)CN1,0.6415,310.40100000000007,2.1638199999999994,49.64000000000001,1,3,0.9449994374251943
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC1=C=S=C(c2nc3ccc(C)cn3c2CC(=O)N(C)C)C=C1,0.6415,325.437,2.4443200000000003,37.61000000000001,0,2,0.8130714339240044
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN=[PH](C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.6406,337.32300000000004,2.8574800000000007,83.41,0,5,0.685393140450668
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CC(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC=N1,0.6406,386.7990000000001,1.6646999999999996,100.88000000000001,0,8,0.7391584655269352
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(C2=CC=CCN2F)c2cc(Cl)ccc21,0.6406,390.89000000000004,3.4577000000000027,39.15,0,4,0.6981666006493933
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=C(C2=C=CC=C=B2)c2cc(Cl)ccc21,0.64,280.523,1.8195999999999999,32.67,0,2,0.5703914669745309
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2c#cccc2)=NC1O,0.64,284.702,2.0482799999999997,61.69,2,3,0.8417854559527187
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,O=C1CN=C(c2cc#ccn2)c2cc(Br)ccc2N1,0.64,314.142,2.23398,54.35,1,3,0.8774757007749051
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,C=C=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.64,296.757,2.4897,35.83,1,3,0.820861628759866
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,C#P=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.64,314.71200000000005,2.4860000000000007,35.83,1,2,0.8209804544488903
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=PC2,0.64,325.73900000000003,4.257720000000002,30.71,0,2,0.6259206278356435
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)COc1cc(F)ccc1-2,0.6393,305.309,1.9697999999999998,56.59,0,5,0.7940478906408382
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOCB(O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.6393,317.129,0.3634999999999997,67.59,1,4,0.8272436434935854
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(N)c1cc(F)ccc1-2,0.6393,304.32500000000005,1.5908,73.38,1,5,0.8529994799360512
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CCN(CC)C(=O)OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1,0.6393,361.78900000000004,2.6624000000000008,88.52000000000001,0,6,0.8313576476351028
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)C1CNC1,0.6393,345.7460000000001,0.9465999999999999,97.31,1,7,0.826810558610217
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CCC(CC)C(=O)OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1,0.6393,360.8010000000001,3.163400000000002,85.28,0,6,0.7611758419960036
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(C#CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21)CC,0.6393,383.85400000000016,3.923300000000003,35.91,0,3,0.5945226431709089
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1CCCN=C(c2ccccc2F)c2cc(Cl)ccc21,0.6393,387.9300000000001,4.868400000000005,18.84,0,3,0.7038154611684755
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1c2ccc(Cl)cc2C(c2ccccc2F)=NCN1O,0.6393,390.8900000000001,4.0420000000000025,42.31,1,5,0.8078188727612543
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,Brc1ccc2c(c1)C(c1ccccn1)=NCCN2,0.6383,302.17500000000007,3.107000000000002,37.28,1,3,0.8786250999667418
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc(-c2nc3ccc(C)cn3c2C[PH](=O)N(C)C)cc1,0.6383,327.36800000000005,4.154440000000003,37.61000000000001,0,2,0.6755267559757115
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(C1=CC=C=C=C1F)=NC2,0.6379,323.75800000000004,4.240420000000002,30.18,0,2,0.721884828119911
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(C1=CCC=S=C1F)=NC2,0.6379,345.83000000000004,4.101720000000003,30.18,0,2,0.5649923197136534
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NP2,0.6364,343.729,4.043020000000003,30.18,0,2,0.6132008103777781
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NN2,0.6364,326.762,4.151120000000002,42.21,1,3,0.7295915389547125
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NS2,0.6364,343.814,4.8313200000000025,30.18,0,3,0.5922091228321291
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(C1=CC=CC=[PH]1Cl)=NC2,0.6364,363.18800000000005,4.155720000000001,43.07,0,3,0.7145862916746549
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C=[SH]CC=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.6364,351.4350000000001,2.5183800000000005,74.28999999999999,1,4,0.4195711422440687
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,0.6364,356.75000000000006,4.698800000000003,15.6,0,2,0.7121599941242313
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2C2=CC=C(Cl)[SH]=N2)CC1,0.6349,408.8710000000001,1.2487,91.22999999999999,1,7,0.7404030771496136
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3S(=O)N2c2ccc(Cl)cn2)CC1,0.6349,408.87100000000015,1.4504,91.75999999999999,0,7,0.7420976854939458
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2C2=CC=C(Cl)C=[SH]2)CC1,0.6349,407.8830000000001,1.5604,78.86999999999999,1,6,0.5917842924841992
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2C2=CC=C(Cl)CP2)CC1,0.6349,407.7980000000001,1.9711999999999998,78.86999999999999,0,6,0.6973960459164222
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,B=C1c2nccnc2C(OC(=O)N2CCNCC2)N1c1ccc(Cl)cn1,0.6349,370.609,0.4644000000000002,83.48,1,7,0.7691401452773362
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CNC=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.6346,313.78800000000007,1.8816999999999997,47.86,2,4,0.889819367774405
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CN[SH]=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.6346,333.84400000000005,1.5507000000000004,47.86,3,3,0.5771176770964931
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=[SH]C2,0.6346,362.285,4.4304200000000025,30.71,1,2,0.512859556572368
